Edad,Frecuencia_Compras,Monto_Promedio,Tiempo_Cliente,Satisfaccion
59,0,888.1171988280867,4,Bajo
60,6,206.37290356683974,11,Medio
38,0,751.0985035334975,45,Bajo
41,14,289.40631015693003,40,Medio
59,3,814.775782445271,10,Bajo
57,19,127.21287301337752,55,Bajo
19,9,758.5108941195439,28,Medio
25,8,107.1376851615073,11,Bajo
65,1,452.4466299783739,35,Bajo
44,13,736.6643070936085,15,Alto
39,15,181.48619737503157,8,Bajo
54,0,292.8083389582558,20,Bajo
44,1,866.1193221712757,50,Bajo
46,6,886.2681276985695,59,Medio
20,9,54.48609792819897,21,Bajo
61,19,176.40967949944553,1,Bajo
30,0,126.29722087013042,29,Bajo
62,12,187.89616370478998,24,Bajo
27,0,970.4858470632098,30,Bajo
53,4,556.1386963025519,40,Bajo
26,15,473.43126655037753,35,Medio
44,14,984.6226993616899,33,Alto
51,16,561.386568562128,20,Alto
68,15,664.5067480720693,57,Alto
18,12,339.4428405886884,16,Medio
49,10,388.2937158644234,9,Medio
42,16,598.4652899709823,31,Alto
46,16,79.08792616046011,17,Bajo
24,1,263.32405718432744,59,Bajo
66,12,204.84363196570405,31,Medio
20,13,25.73445920860356,48,Bajo
37,10,541.5322578152177,23,Alto
37,9,565.4423111286403,6,Medio
47,2,390.0998308068863,30,Bajo
52,16,276.04019477014293,55,Medio
52,14,655.5392772346785,7,Medio
66,8,143.31256977061233,56,Bajo
56,9,523.4288813189808,48,Medio
44,7,770.3932459525137,40,Medio
43,12,172.65500411294758,42,Bajo
31,17,755.7269432098606,46,Alto
34,4,763.186564061864,11,Bajo
35,5,69.32738174815036,34,Bajo
62,16,28.596482826310016,12,Bajo
69,10,974.1960519283128,52,Alto
46,19,201.4488329038367,52,Medio
37,15,823.9178170091019,45,Alto
44,8,566.2321465148456,47,Medio
35,1,271.82743596162686,27,Bajo
21,4,138.67073225262445,58,Bajo
18,0,501.71050084195025,12,Bajo
67,3,413.28126351315535,13,Bajo
18,3,701.8972242658972,8,Bajo
43,2,905.1268640522495,16,Bajo
62,8,807.195606093804,29,Medio
37,11,281.7075297027638,35,Medio
69,9,880.1438862677827,29,Medio
40,1,835.057400963558,31,Bajo
27,10,929.8448713845505,13,Alto
28,9,464.07421282760777,12,Medio
58,5,770.8894206853045,51,Medio
58,17,595.7414848684336,2,Medio
22,1,317.3977250239885,33,Bajo
18,1,994.4866925173358,8,Bajo
34,9,47.92439217126474,41,Bajo
39,15,170.64984683348393,57,Bajo
51,11,893.6169389065759,59,Alto
62,0,69.95721497850718,40,Bajo
58,7,887.9524606700865,53,Medio
46,15,718.0692612976188,49,Alto
21,17,46.31716534059689,41,Bajo
22,12,435.0268424256348,32,Medio
28,14,756.9267602522148,38,Alto
68,11,587.2692817844917,28,Alto
38,7,936.5125790448134,15,Medio
52,9,868.9675925828799,23,Medio
29,13,339.3211589808045,24,Medio
43,4,93.78092356488945,13,Bajo
68,17,944.8144692491949,21,Alto
36,18,522.1139000902473,54,Alto
62,14,83.65364812822904,12,Bajo
24,5,818.4098572256868,13,Medio
64,10,869.8214059785372,39,Alto
24,10,643.0303937748052,23,Alto
43,19,453.0338760294765,50,Medio
57,19,665.551282200337,46,Alto
22,17,709.6168587480723,43,Alto
38,17,894.0996585051083,28,Alto
31,9,956.3030635709907,14,Medio
21,1,519.1777230670023,17,Bajo
40,8,800.5095881912969,24,Medio
59,13,964.8644604317384,53,Alto
37,18,159.73090476549635,58,Bajo
32,9,28.08530179357992,34,Bajo
67,3,870.274135119811,51,Bajo
69,5,203.32059991468918,48,Medio
62,13,52.05397896548293,22,Bajo
46,3,168.4951762808701,10,Bajo
25,14,390.2737621313316,54,Medio
58,15,227.07304457665427,8,Medio
65,6,312.20109280943865,21,Medio
36,16,975.5411109157459,37,Alto
65,18,707.3614887209493,7,Medio
56,18,715.0698109706719,26,Alto
63,16,103.7385209806436,13,Bajo
45,5,734.7773861244648,16,Medio
63,10,741.9508896257519,30,Alto
44,15,663.147568222566,31,Alto
21,7,236.15193303789633,5,Medio
32,10,428.8058172913631,32,Medio
52,6,847.8136901229291,16,Medio
54,18,673.49961304722,47,Alto
18,9,735.4411466499033,9,Medio
20,8,591.5006561245508,22,Medio
64,3,455.0907331206607,55,Bajo
41,14,761.4614899664372,44,Alto
44,12,77.24655622264191,40,Bajo
57,1,676.4291254524614,45,Bajo
53,1,997.2324627721723,37,Bajo
51,15,782.3900101733514,14,Alto
46,8,297.65787646168076,16,Medio
41,12,285.0412997583268,43,Medio
41,2,670.5464244875243,20,Bajo
59,8,896.8957144384451,44,Medio
21,12,582.1702434393644,15,Alto
20,1,532.1282642983577,56,Bajo
51,7,168.78029250523463,44,Bajo
66,8,718.3023858062184,26,Medio
40,15,705.2756334415119,9,Medio
69,1,967.2818784105092,1,Bajo
40,5,307.1902624626078,35,Medio
62,7,758.8810216038564,44,Medio
22,4,439.72460858565273,20,Bajo
48,8,562.8880636999736,45,Medio
58,0,818.2893170445526,55,Bajo
23,8,229.77509456878585,6,Medio
54,9,349.44005213214075,42,Medio
27,3,775.575583495621,10,Bajo
57,2,574.7533361349823,48,Bajo
24,9,101.4986877360195,59,Bajo
56,14,435.88400811072785,33,Medio
55,10,590.7669798432862,16,Alto
38,13,910.4221432806021,36,Alto
37,5,196.60316943925227,6,Bajo
20,11,807.893438693708,19,Alto
68,12,139.31823824582546,31,Bajo
39,16,249.81330347504914,2,Medio
64,15,250.9104446552218,18,Medio
21,2,878.7044039497442,42,Bajo
45,1,207.0275150948372,28,Bajo
29,10,789.091119715555,4,Medio
55,8,467.1884686794237,1,Medio
68,2,999.0998601193377,47,Bajo
53,17,840.7005836655844,42,Alto
64,19,742.3061031033399,50,Alto
58,14,872.0190435856736,16,Alto
22,13,637.6900886789832,45,Alto
30,1,845.2157339632126,58,Bajo
40,16,268.5155788878413,47,Medio
67,7,106.72617899006418,2,Bajo
47,9,619.772687015802,52,Medio
54,17,440.3434887369501,36,Medio
42,18,432.17638733950764,1,Medio
65,7,531.4803739057458,39,Medio
44,7,367.7687854498871,23,Medio
68,2,629.7989361284008,26,Bajo
31,2,40.26268367415361,11,Bajo
65,11,970.1924284629457,58,Alto
64,16,925.4619021251148,42,Alto
53,3,935.9174609561143,1,Bajo
56,16,371.3534606278812,11,Medio
33,13,536.5720480825088,24,Alto
39,18,954.5892970269995,10,Medio
38,8,903.3225958633108,14,Medio
38,11,792.3420311421359,14,Alto
25,4,413.25827394911653,7,Bajo
66,10,568.6958309503517,23,Alto
33,19,794.9833494744812,43,Alto
48,2,280.28187558463145,22,Bajo
59,14,630.1848745458302,36,Alto
27,13,829.6549816033382,27,Alto
49,10,710.3802438155724,56,Alto
51,19,484.6858248790907,2,Medio
26,7,588.7622759596068,39,Medio
34,3,988.7887877143362,51,Bajo
28,11,605.967916700738,46,Alto
49,7,787.7615764784573,19,Medio
27,5,729.338716733886,7,Medio
39,14,704.4757093740695,12,Alto
34,11,719.2053645629031,3,Medio
21,15,459.8656537686492,47,Medio
65,15,479.41857277294406,5,Medio
69,19,473.1841099871745,8,Medio
64,19,42.92206114048201,14,Bajo
42,3,248.65467702900023,36,Bajo
38,10,163.01836658338397,7,Bajo
54,12,887.5805612832847,7,Medio
55,8,282.21967278841953,50,Medio
66,3,147.05820812088498,46,Bajo
18,11,128.5692625917761,32,Bajo
42,8,702.9899362066371,8,Medio
68,12,16.02247780580969,58,Bajo
53,15,476.59135773894315,12,Medio
34,5,127.68239454221428,10,Bajo
58,9,851.1667438595462,14,Medio
41,12,958.8658528879337,9,Medio
19,6,959.1670700527546,38,Medio
57,18,447.5444678573016,30,Medio
32,18,648.0696761904485,5,Medio
49,16,603.7070951456371,1,Medio
56,12,356.5385123720934,1,Medio
23,12,449.62384650632583,57,Medio
18,1,73.68046026095283,20,Bajo
64,9,797.7420423447724,49,Medio
40,12,248.39547703307284,11,Medio
56,8,465.9220578250125,26,Medio
34,0,485.8145262804775,44,Bajo
51,13,565.104621759805,3,Medio
58,15,819.6978715092091,6,Medio
46,19,694.9622357219122,43,Alto
26,14,666.4324186379001,45,Alto
30,0,531.4780408468904,11,Bajo
23,16,104.99619739712402,8,Bajo
23,12,407.9883869343528,29,Medio
37,14,957.7436827776465,10,Medio
69,15,995.59259453537,34,Alto
20,15,733.193164639909,24,Alto
34,1,235.23981344389858,46,Bajo
66,16,110.87173954336197,48,Bajo
29,10,420.6167154557372,17,Medio
65,7,858.0061833357423,32,Medio
64,19,724.6455974960505,11,Medio
62,2,885.0533151656939,34,Bajo
18,11,619.6185515506758,24,Alto
34,19,139.0250809437954,55,Bajo
20,15,123.64800732818244,5,Bajo
43,13,57.52227960382798,29,Bajo
32,15,571.4091708677956,48,Alto
53,16,250.45737425854114,48,Medio
49,10,737.039804941401,58,Alto
49,16,689.3874364989322,34,Alto
21,18,324.92963498423376,16,Medio
35,0,185.03364979942373,25,Bajo
66,11,111.3763462980412,37,Bajo
36,14,739.942121074966,8,Medio
60,17,455.9365854716739,29,Medio
69,13,330.2946150363575,52,Medio
52,0,858.086485648249,46,Bajo
57,12,597.6770844036902,25,Alto
31,14,522.8223130326186,42,Alto
50,6,745.9453733258596,23,Medio
31,14,817.4273088329354,34,Alto
51,19,689.2124238684924,3,Medio
21,9,445.6062554133592,30,Medio
41,13,385.5058047454656,50,Medio
46,5,773.9482888899752,53,Medio
36,13,522.7280890338832,34,Alto
23,11,707.3422177322026,32,Alto
50,10,891.4948011897465,53,Alto
66,19,916.7317283893361,29,Alto
57,18,284.9384828481669,9,Medio
36,1,196.01105076978897,2,Bajo
18,19,268.6744867334695,57,Medio
22,0,753.8580528301477,39,Bajo
44,7,376.35745568569854,7,Medio
33,13,181.65538803291648,46,Bajo
23,8,107.40163758189956,5,Bajo
57,1,334.04005694139096,8,Bajo
30,4,144.7750759470062,32,Bajo
65,7,164.8098764079739,55,Bajo
52,15,687.0451337118075,54,Alto
36,15,29.534774711721226,18,Bajo
29,12,126.37772900918362,38,Bajo
33,19,845.9218363009655,46,Alto
60,14,846.4649441680706,18,Alto
27,0,335.95104397594116,49,Bajo
42,2,97.0734782850417,41,Bajo
37,5,707.9206304691338,45,Medio
48,13,366.53037089613565,16,Medio
21,3,55.00998093287657,21,Bajo
61,17,166.24871148680057,10,Bajo
40,14,145.84266384438405,42,Bajo
19,8,593.2251803893856,4,Medio
39,17,899.1364077675257,44,Alto
68,2,795.1413129902229,59,Bajo
54,9,551.0508845670578,8,Medio
25,16,427.93361327820526,47,Medio
24,6,622.4899419781763,53,Medio
31,14,449.37461357028,55,Medio
20,0,253.63813135055278,19,Bajo
67,10,682.4054807987568,47,Alto
33,16,874.5115062839078,40,Alto
36,4,379.1416273740519,40,Bajo
68,6,843.1230830144235,51,Medio
35,18,436.77122601865557,9,Medio
69,14,407.3225836684317,30,Medio
33,2,38.041113971557394,56,Bajo
25,14,698.3261123537362,17,Alto
50,4,809.4274998626847,40,Bajo
66,11,666.9213503629754,44,Alto
29,19,159.84734187802405,59,Bajo
28,4,112.26053287711669,15,Bajo
22,2,577.1301641023541,4,Bajo
44,8,407.5010916427559,6,Medio
29,8,434.8068056507337,16,Medio
34,6,968.1222442755776,26,Medio
23,1,726.6834444811348,57,Bajo
50,15,417.6698618156791,37,Medio
22,8,28.90828704329774,23,Bajo
45,12,43.754740874737564,13,Bajo
31,18,687.9556586893976,47,Alto
22,19,839.3613719225863,17,Alto
50,16,710.6256032541869,57,Alto
67,5,411.82887507867815,54,Medio
65,3,40.82438055126387,27,Bajo
58,0,967.7276139328775,52,Bajo
36,17,986.4727015365058,22,Alto
39,18,553.870905929826,37,Alto
22,8,79.96425504815453,19,Bajo
19,12,545.5627808553222,39,Alto
47,7,893.4150855186003,35,Medio
64,12,683.1856550269314,13,Alto
56,14,722.789338722397,14,Alto
21,10,94.12013905792679,48,Bajo
50,11,115.44652066148343,31,Bajo
30,13,136.07528861212643,45,Bajo
37,3,905.3330653243827,2,Bajo
24,0,530.5911399011752,46,Bajo
32,3,793.6593454290613,52,Bajo
40,18,124.13834728476422,39,Bajo
31,8,928.366278453509,37,Medio
40,9,822.9306705822381,14,Medio
36,3,232.51650332760255,9,Bajo
46,19,875.440410961014,10,Medio
37,8,270.80833180284117,7,Medio
46,12,213.28648054566594,28,Medio
41,11,271.6014974440902,46,Medio
35,10,910.8555126398833,25,Alto
27,11,916.4360656597208,46,Alto
58,17,335.7058169410891,57,Medio
25,11,708.3798432436057,28,Alto
43,15,678.9878026125415,2,Medio
46,4,808.4970058090992,17,Bajo
27,19,303.5444051407097,59,Medio
34,11,515.0371564912978,52,Alto
19,10,670.997211498204,4,Medio
23,8,35.994250621806984,13,Bajo
22,17,382.9713578776451,18,Medio
45,2,698.9294741017833,3,Bajo
58,19,260.0691421879421,51,Medio
22,16,958.1270659364224,37,Alto
35,13,39.85975779177056,33,Bajo
43,0,958.5063157115486,41,Bajo
37,16,224.59622933029604,24,Medio
58,7,58.33382150611629,8,Bajo
66,4,299.5492928913219,35,Bajo
44,4,788.4194842173231,2,Bajo
66,8,754.9175863835726,33,Medio
29,2,216.75201225856412,12,Bajo
24,18,204.82223225588143,22,Medio
20,8,646.1541166464954,13,Medio
27,17,463.5018627789732,10,Medio
51,15,794.3670537975933,17,Alto
42,0,33.891450905628055,43,Bajo
52,1,614.3077421529654,5,Bajo
33,13,733.3652921174771,57,Alto
19,13,993.4522509083823,59,Alto
41,0,681.9938772944784,9,Bajo
27,15,239.52670498446662,13,Medio
55,14,117.10433293123839,52,Bajo
39,14,644.5076068976347,23,Alto
43,11,527.9512368430338,30,Alto
60,15,900.1538355605662,43,Alto
56,13,729.3419409694623,55,Alto
44,14,514.6450255421944,4,Medio
46,14,409.5535760574961,21,Medio
64,18,410.33095257511206,43,Medio
55,7,234.0412432897222,9,Medio
37,1,27.152712038140084,7,Bajo
44,1,579.1614823250351,16,Bajo
58,9,220.29058519798303,23,Medio
37,2,216.24364855076104,58,Bajo
61,16,134.12741638971568,23,Bajo
36,7,197.69953527492584,31,Bajo
37,3,41.4712580595863,57,Bajo
52,13,677.4891352510467,5,Medio
64,9,407.3831451495673,6,Medio
19,0,565.9093527854136,51,Bajo
47,3,640.5880418405916,1,Bajo
51,0,972.7597166533976,59,Bajo
39,16,77.58320719694598,48,Bajo
20,16,423.7385079831236,28,Medio
23,6,253.43895419121623,18,Medio
32,19,481.944812538246,24,Medio
44,14,921.2675776077493,13,Alto
27,12,726.7444225956698,33,Alto
26,1,665.3300906150944,10,Bajo
50,18,446.8334176668656,7,Medio
49,12,674.4013733906916,37,Alto
65,10,42.05162350166401,32,Bajo
23,14,590.3762853095955,45,Alto
58,9,558.2387969732557,22,Medio
53,8,353.1740276435609,16,Medio
19,8,209.49898416986733,24,Medio
46,19,809.479995489308,52,Alto
21,0,63.323493310545516,54,Bajo
18,16,78.97613577935189,14,Bajo
36,11,446.1165265443051,11,Medio
43,9,260.029001934519,19,Medio
42,4,747.9978893719502,23,Bajo
27,17,637.8481761519791,34,Alto
32,14,774.8094481653651,40,Alto
39,5,331.4321667744231,13,Medio
68,6,743.1137502216887,39,Medio
65,16,863.680203666135,44,Alto
38,5,351.821749474386,28,Medio
39,7,346.496862950215,40,Medio
53,11,900.951889867362,16,Alto
51,13,59.29235065583204,50,Bajo
47,11,356.6875116735359,51,Medio
42,9,127.48576715108604,28,Bajo
62,19,38.69078434747647,4,Bajo
45,14,121.7407234703539,28,Bajo
18,6,436.9333332684742,57,Medio
66,8,690.0865085355128,12,Medio
62,9,296.3896001975433,16,Medio
21,9,851.1785543271135,53,Medio
24,15,443.2394724509665,54,Medio
66,6,968.5457704521261,49,Medio
26,4,954.614112749263,36,Bajo
53,2,775.5434604401469,20,Bajo
36,17,933.081441185152,26,Alto
